verbatimLocality,species,verbatimSex,wgt,datasetname,sex,occurrence_id,eventDate,decimalLongitude,decimalLatitude
20,PE,M,20.0,Ecological Archives E090-118-D1.,male,263,1977-10-16,31.936334000000446,-109.08019099999639
1,DM,M,40.0,Ecological Archives E090-118-D1.,male,264,1977-10-16,31.938851000000383,-109.08282899999641
9,DS,F,,Ecological Archives E090-118-D1.,female,265,1977-10-16,31.93785900000038,-109.08090299999638
9,DM,M,49.0,Ecological Archives E090-118-D1.,male,266,1977-10-16,31.93785900000038,-109.08090299999638
2,,,,Ecological Archives E090-118-D1.,,267,1977-10-16,31.938887000000367,-109.0819749999964
22,DS,F,,Ecological Archives E090-118-D1.,female,268,1977-10-16,31.93644100000043,-109.07860199999637
2,DM,F,55.0,Ecological Archives E090-118-D1.,female,269,1977-10-16,31.938887000000367,-109.0819749999964
6,DM,M,46.0,Ecological Archives E090-118-D1.,male,270,1977-10-16,31.939078000000418,-109.07883599999636
1,DM,F,38.0,Ecological Archives E090-118-D1.,female,271,1977-10-16,31.938851000000383,-109.08282899999641
9,DS,F,,Ecological Archives E090-118-D1.,female,272,1977-10-16,31.93785900000038,-109.08090299999638
18,,,,Ecological Archives E090-118-D1.,,273,1977-10-16,31.937126000000415,-109.07863299999636
9,DM,M,44.0,Ecological Archives E090-118-D1.,male,274,1977-10-16,31.93785900000038,-109.08090299999638
2,OL,F,21.0,Ecological Archives E090-118-D1.,female,275,1977-10-16,31.938887000000367,-109.0819749999964
20,DM,M,41.0,Ecological Archives E090-118-D1.,male,276,1977-10-16,31.936334000000446,-109.08019099999639
1,DS,F,,Ecological Archives E090-118-D1.,female,277,1977-10-16,31.938851000000383,-109.08282899999641
6,OL,,21.0,Ecological Archives E090-118-D1.,,278,1977-10-16,31.939078000000418,-109.07883599999636
9,DS,M,,Ecological Archives E090-118-D1.,male,279,1977-10-16,31.93785900000038,-109.08090299999638
2,PE,F,,Ecological Archives E090-118-D1.,female,280,1977-10-16,31.938887000000367,-109.0819749999964
18,DM,M,46.0,Ecological Archives E090-118-D1.,male,281,1977-10-16,31.937126000000415,-109.07863299999636
20,,,,Ecological Archives E090-118-D1.,,282,1977-10-16,31.936334000000446,-109.08019099999639
22,,,,Ecological Archives E090-118-D1.,,283,1977-10-16,31.93644100000043,-109.07860199999637
6,DM,M,36.0,Ecological Archives E090-118-D1.,male,284,1977-10-16,31.939078000000418,-109.07883599999636
13,DM,M,44.0,Ecological Archives E090-118-D1.,male,285,1977-10-16,31.937028000000442,-109.0826129999964
1,DM,M,53.0,Ecological Archives E090-118-D1.,male,286,1977-10-16,31.938851000000383,-109.08282899999641
20,DS,M,,Ecological Archives E090-118-D1.,male,287,1977-10-16,31.936334000000446,-109.08019099999639
17,DM,M,41.0,Ecological Archives E090-118-D1.,male,288,1977-10-17,31.93711700000044,-109.07941499999637
17,DM,M,48.0,Ecological Archives E090-118-D1.,male,289,1977-10-17,31.93711700000044,-109.07941499999637
14,DM,M,47.0,Ecological Archives E090-118-D1.,male,290,1977-10-17,31.937054000000455,-109.0818269999964
17,DM,F,,Ecological Archives E090-118-D1.,female,291,1977-10-17,31.93711700000044,-109.07941499999637
11,DS,F,,Ecological Archives E090-118-D1.,female,292,1977-10-17,31.938056000000422,-109.07930699999636
3,DO,F,33.0,Ecological Archives E090-118-D1.,female,293,1977-10-17,31.938896000000383,-109.0812079999964
4,DM,F,42.0,Ecological Archives E090-118-D1.,female,294,1977-10-17,31.93889400000041,-109.0804089999964
3,DO,F,50.0,Ecological Archives E090-118-D1.,female,295,1977-10-17,31.938896000000383,-109.0812079999964
11,DM,M,41.0,Ecological Archives E090-118-D1.,male,296,1977-10-17,31.938056000000422,-109.07930699999636
17,OT,,21.0,Ecological Archives E090-118-D1.,,297,1977-10-17,31.93711700000044,-109.07941499999637
11,,,,Ecological Archives E090-118-D1.,,298,1977-10-17,31.938056000000422,-109.07930699999636
19,DM,M,49.0,Ecological Archives E090-118-D1.,male,299,1977-10-17,31.937438000000434,-109.07791199999635
17,OT,M,,Ecological Archives E090-118-D1.,male,300,1977-10-17,31.93711700000044,-109.07941499999637
14,DS,F,,Ecological Archives E090-118-D1.,female,301,1977-10-17,31.937054000000455,-109.0818269999964
17,DS,F,,Ecological Archives E090-118-D1.,female,302,1977-10-17,31.93711700000044,-109.07941499999637
19,DM,F,44.0,Ecological Archives E090-118-D1.,female,303,1977-10-17,31.937438000000434,-109.07791199999635
3,DM,M,31.0,Ecological Archives E090-118-D1.,male,304,1977-10-17,31.938896000000383,-109.0812079999964
21,DM,M,40.0,Ecological Archives E090-118-D1.,male,305,1977-10-17,31.93644800000045,-109.07939799999636
14,DM,F,40.0,Ecological Archives E090-118-D1.,female,306,1977-10-17,31.937054000000455,-109.0818269999964
16,DM,M,23.0,Ecological Archives E090-118-D1.,male,307,1977-10-17,31.937094000000414,-109.08024399999637
19,DM,M,42.0,Ecological Archives E090-118-D1.,male,308,1977-10-17,31.937438000000434,-109.07791199999635
4,DS,F,,Ecological Archives E090-118-D1.,female,309,1977-10-17,31.93889400000041,-109.0804089999964
17,DS,M,,Ecological Archives E090-118-D1.,male,310,1977-10-17,31.93711700000044,-109.07941499999637
11,DS,,,Ecological Archives E090-118-D1.,,311,1977-10-17,31.938056000000422,-109.07930699999636
19,RM,M,13.0,Ecological Archives E090-118-D1.,male,312,1977-10-17,31.937438000000434,-109.07791199999635
11,DM,F,42.0,Ecological Archives E090-118-D1.,female,313,1977-10-17,31.938056000000422,-109.07930699999636
19,DM,M,31.0,Ecological Archives E090-118-D1.,male,314,1977-10-17,31.937438000000434,-109.07791199999635
14,,,,Ecological Archives E090-118-D1.,,315,1977-10-17,31.937054000000455,-109.0818269999964
3,DM,M,39.0,Ecological Archives E090-118-D1.,male,316,1977-10-17,31.938896000000383,-109.0812079999964
15,DM,M,48.0,Ecological Archives E090-118-D1.,male,317,1977-10-17,31.937059000000463,-109.08103599999639
17,DO,F,48.0,Ecological Archives E090-118-D1.,female,318,1977-10-17,31.93711700000044,-109.07941499999637
17,DM,M,29.0,Ecological Archives E090-118-D1.,male,319,1977-10-17,31.93711700000044,-109.07941499999637
14,DM,M,45.0,Ecological Archives E090-118-D1.,male,320,1977-10-17,31.937054000000455,-109.0818269999964
17,DM,F,39.0,Ecological Archives E090-118-D1.,female,321,1977-10-17,31.93711700000044,-109.07941499999637
17,OL,F,23.0,Ecological Archives E090-118-D1.,female,322,1977-10-17,31.93711700000044,-109.07941499999637
4,DS,F,,Ecological Archives E090-118-D1.,female,323,1977-10-17,31.93889400000041,-109.0804089999964
17,DO,F,31.0,Ecological Archives E090-118-D1.,female,324,1977-10-17,31.93711700000044,-109.07941499999637
7,,,,Ecological Archives E090-118-D1.,,325,1977-10-17,31.938113000000417,-109.0828159999964
10,,,,Ecological Archives E090-118-D1.,,326,1977-10-17,31.938017000000432,-109.08009099999637
23,,,,Ecological Archives E090-118-D1.,,327,1977-10-17,31.93676300000041,-109.07783799999636
8,DS,F,,Ecological Archives E090-118-D1.,female,328,1977-10-18,31.93788400000041,-109.08167999999641
16,DM,F,43.0,Ecological Archives E090-118-D1.,female,329,1977-10-18,31.937094000000414,-109.08024399999637
5,DS,F,,Ecological Archives E090-118-D1.,female,330,1977-10-18,31.93897000000045,-109.07960199999637
5,DM,M,43.0,Ecological Archives E090-118-D1.,male,331,1977-10-18,31.93897000000045,-109.07960199999637
12,DS,F,,Ecological Archives E090-118-D1.,female,332,1977-10-18,31.938203000000424,-109.07851899999636
12,PF,M,8.0,Ecological Archives E090-118-D1.,male,333,1977-10-18,31.938203000000424,-109.07851899999636
19,OX,,,Ecological Archives E090-118-D1.,,334,1977-10-18,31.937438000000434,-109.07791199999635
5,DM,F,45.0,Ecological Archives E090-118-D1.,female,335,1977-10-18,31.93897000000045,-109.07960199999637
5,DS,M,,Ecological Archives E090-118-D1.,male,336,1977-10-18,31.93897000000045,-109.07960199999637
12,DM,M,40.0,Ecological Archives E090-118-D1.,male,337,1977-10-18,31.938203000000424,-109.07851899999636
8,DO,F,41.0,Ecological Archives E090-118-D1.,female,338,1977-10-18,31.93788400000041,-109.08167999999641
12,DM,M,41.0,Ecological Archives E090-118-D1.,male,339,1977-10-18,31.938203000000424,-109.07851899999636
8,DS,F,,Ecological Archives E090-118-D1.,female,340,1977-10-18,31.93788400000041,-109.08167999999641
12,DM,F,39.0,Ecological Archives E090-118-D1.,female,341,1977-10-18,31.938203000000424,-109.07851899999636
5,DS,M,,Ecological Archives E090-118-D1.,male,342,1977-10-18,31.93897000000045,-109.07960199999637
16,DM,M,25.0,Ecological Archives E090-118-D1.,male,343,1977-10-18,31.937094000000414,-109.08024399999637
21,PF,,,Ecological Archives E090-118-D1.,,344,1977-10-18,31.93644800000045,-109.07939799999636
3,,,,Ecological Archives E090-118-D1.,,345,1977-10-18,31.938896000000383,-109.0812079999964
22,DM,F,45.0,Ecological Archives E090-118-D1.,female,346,1977-11-12,31.93644100000043,-109.07860199999637
2,DM,F,36.0,Ecological Archives E090-118-D1.,female,347,1977-11-12,31.938887000000367,-109.0819749999964
6,DM,F,40.0,Ecological Archives E090-118-D1.,female,348,1977-11-12,31.939078000000418,-109.07883599999636
13,DM,M,44.0,Ecological Archives E090-118-D1.,male,349,1977-11-12,31.937028000000442,-109.0826129999964
2,,,,Ecological Archives E090-118-D1.,,350,1977-11-12,31.938887000000367,-109.0819749999964
2,DM,M,47.0,Ecological Archives E090-118-D1.,male,351,1977-11-12,31.938887000000367,-109.0819749999964
22,OL,,,Ecological Archives E090-118-D1.,,352,1977-11-12,31.93644100000043,-109.07860199999637
1,DM,M,40.0,Ecological Archives E090-118-D1.,male,353,1977-11-12,31.938851000000383,-109.08282899999641
18,,,,Ecological Archives E090-118-D1.,,354,1977-11-12,31.937126000000415,-109.07863299999636
2,DM,M,44.0,Ecological Archives E090-118-D1.,male,355,1977-11-12,31.938887000000367,-109.0819749999964
2,OT,,,Ecological Archives E090-118-D1.,,356,1977-11-12,31.938887000000367,-109.0819749999964
1,DO,F,44.0,Ecological Archives E090-118-D1.,female,357,1977-11-12,31.938851000000383,-109.08282899999641
9,DS,F,117.0,Ecological Archives E090-118-D1.,female,358,1977-11-12,31.93785900000038,-109.08090299999638
13,PF,F,7.0,Ecological Archives E090-118-D1.,female,359,1977-11-12,31.937028000000442,-109.0826129999964
18,DM,M,40.0,Ecological Archives E090-118-D1.,male,360,1977-11-12,31.937126000000415,-109.07863299999636
20,DM,F,39.0,Ecological Archives E090-118-D1.,female,361,1977-11-12,31.936334000000446,-109.08019099999639
2,DM,F,40.0,Ecological Archives E090-118-D1.,female,362,1977-11-12,31.938887000000367,-109.0819749999964
1,DS,F,121.0,Ecological Archives E090-118-D1.,female,363,1977-11-12,31.938851000000383,-109.08282899999641
2,,,,Ecological Archives E090-118-D1.,,364,1977-11-12,31.938887000000367,-109.0819749999964
9,DM,M,46.0,Ecological Archives E090-118-D1.,male,365,1977-11-12,31.93785900000038,-109.08090299999638
1,DM,F,35.0,Ecological Archives E090-118-D1.,female,366,1977-11-12,31.938851000000383,-109.08282899999641
2,OL,,,Ecological Archives E090-118-D1.,,367,1977-11-12,31.938887000000367,-109.0819749999964
20,DS,M,115.0,Ecological Archives E090-118-D1.,male,368,1977-11-12,31.936334000000446,-109.08019099999639
9,PF,F,7.0,Ecological Archives E090-118-D1.,female,369,1977-11-12,31.93785900000038,-109.08090299999638
20,DM,F,39.0,Ecological Archives E090-118-D1.,female,370,1977-11-12,31.936334000000446,-109.08019099999639
9,DM,M,40.0,Ecological Archives E090-118-D1.,male,371,1977-11-12,31.93785900000038,-109.08090299999638
13,DM,M,40.0,Ecological Archives E090-118-D1.,male,372,1977-11-12,31.937028000000442,-109.0826129999964
22,DM,F,35.0,Ecological Archives E090-118-D1.,female,373,1977-11-12,31.93644100000043,-109.07860199999637
6,DM,M,36.0,Ecological Archives E090-118-D1.,male,374,1977-11-12,31.939078000000418,-109.07883599999636
18,DM,M,44.0,Ecological Archives E090-118-D1.,male,375,1977-11-12,31.937126000000415,-109.07863299999636
9,PF,F,6.0,Ecological Archives E090-118-D1.,female,376,1977-11-12,31.93785900000038,-109.08090299999638
1,PF,F,7.0,Ecological Archives E090-118-D1.,female,377,1977-11-12,31.938851000000383,-109.08282899999641
9,DS,F,120.0,Ecological Archives E090-118-D1.,female,378,1977-11-12,31.93785900000038,-109.08090299999638
1,DO,M,48.0,Ecological Archives E090-118-D1.,male,379,1977-11-12,31.938851000000383,-109.08282899999641
14,DM,M,44.0,Ecological Archives E090-118-D1.,male,380,1977-11-13,31.937054000000455,-109.0818269999964
17,DM,F,38.0,Ecological Archives E090-118-D1.,female,381,1977-11-13,31.93711700000044,-109.07941499999637
17,DS,F,118.0,Ecological Archives E090-118-D1.,female,382,1977-11-13,31.93711700000044,-109.07941499999637
17,DM,M,40.0,Ecological Archives E090-118-D1.,male,383,1977-11-13,31.93711700000044,-109.07941499999637
11,DS,F,126.0,Ecological Archives E090-118-D1.,female,384,1977-11-13,31.938056000000422,-109.07930699999636
11,DM,M,37.0,Ecological Archives E090-118-D1.,male,385,1977-11-13,31.938056000000422,-109.07930699999636
17,DS,M,132.0,Ecological Archives E090-118-D1.,male,386,1977-11-13,31.93711700000044,-109.07941499999637
21,OL,,,Ecological Archives E090-118-D1.,,387,1977-11-13,31.93644800000045,-109.07939799999636
21,OL,,,Ecological Archives E090-118-D1.,,388,1977-11-13,31.93644800000045,-109.07939799999636
11,DM,F,39.0,Ecological Archives E090-118-D1.,female,389,1977-11-13,31.938056000000422,-109.07930699999636
14,DS,F,113.0,Ecological Archives E090-118-D1.,female,390,1977-11-13,31.937054000000455,-109.0818269999964
11,,,,Ecological Archives E090-118-D1.,,391,1977-11-13,31.938056000000422,-109.07930699999636
11,PF,M,7.0,Ecological Archives E090-118-D1.,male,392,1977-11-13,31.938056000000422,-109.07930699999636
11,DS,F,122.0,Ecological Archives E090-118-D1.,female,393,1977-11-13,31.938056000000422,-109.07930699999636
14,,,,Ecological Archives E090-118-D1.,,394,1977-11-13,31.937054000000455,-109.0818269999964
4,DS,F,107.0,Ecological Archives E090-118-D1.,female,395,1977-11-13,31.93889400000041,-109.0804089999964
14,DM,M,43.0,Ecological Archives E090-118-D1.,male,396,1977-11-13,31.937054000000455,-109.0818269999964
14,DM,F,40.0,Ecological Archives E090-118-D1.,female,397,1977-11-13,31.937054000000455,-109.0818269999964
17,RM,F,7.0,Ecological Archives E090-118-D1.,female,398,1977-11-13,31.93711700000044,-109.07941499999637
4,DS,F,115.0,Ecological Archives E090-118-D1.,female,399,1977-11-13,31.93889400000041,-109.0804089999964
17,DM,F,39.0,Ecological Archives E090-118-D1.,female,400,1977-11-13,31.93711700000044,-109.07941499999637
21,OL,,,Ecological Archives E090-118-D1.,,401,1977-11-13,31.93644800000045,-109.07939799999636
3,,,,Ecological Archives E090-118-D1.,,402,1977-11-13,31.938896000000383,-109.0812079999964
15,,,,Ecological Archives E090-118-D1.,,403,1977-11-13,31.937059000000463,-109.08103599999639
19,,,,Ecological Archives E090-118-D1.,,404,1977-11-13,31.937438000000434,-109.07791199999635
12,DM,M,40.0,Ecological Archives E090-118-D1.,male,405,1977-11-14,31.938203000000424,-109.07851899999636
12,DS,,,Ecological Archives E090-118-D1.,,406,1977-11-14,31.938203000000424,-109.07851899999636
12,,,,Ecological Archives E090-118-D1.,,407,1977-11-14,31.938203000000424,-109.07851899999636
5,DS,F,116.0,Ecological Archives E090-118-D1.,female,408,1977-11-14,31.93897000000045,-109.07960199999637
8,PF,F,6.0,Ecological Archives E090-118-D1.,female,409,1977-11-14,31.93788400000041,-109.08167999999641
12,DM,F,38.0,Ecological Archives E090-118-D1.,female,410,1977-11-14,31.938203000000424,-109.07851899999636
5,DS,M,137.0,Ecological Archives E090-118-D1.,male,411,1977-11-14,31.93897000000045,-109.07960199999637
5,DM,M,42.0,Ecological Archives E090-118-D1.,male,412,1977-11-14,31.93897000000045,-109.07960199999637
5,DS,M,126.0,Ecological Archives E090-118-D1.,male,413,1977-11-14,31.93897000000045,-109.07960199999637
8,DS,F,112.0,Ecological Archives E090-118-D1.,female,414,1977-11-14,31.93788400000041,-109.08167999999641
8,DO,F,39.0,Ecological Archives E090-118-D1.,female,415,1977-11-14,31.93788400000041,-109.08167999999641
5,DM,F,41.0,Ecological Archives E090-118-D1.,female,416,1977-11-14,31.93897000000045,-109.07960199999637
7,,,,Ecological Archives E090-118-D1.,,417,1977-11-14,31.938113000000417,-109.0828159999964
10,,,,Ecological Archives E090-118-D1.,,418,1977-11-14,31.938017000000432,-109.08009099999637
16,,,,Ecological Archives E090-118-D1.,,419,1977-11-14,31.937094000000414,-109.08024399999637
23,,,,Ecological Archives E090-118-D1.,,420,1977-11-14,31.93676300000041,-109.07783799999636
13,DM,F,48.0,Ecological Archives E090-118-D1.,female,421,1977-12-10,31.937028000000442,-109.0826129999964
9,DS,F,121.0,Ecological Archives E090-118-D1.,female,422,1977-12-10,31.93785900000038,-109.08090299999638
2,DM,F,42.0,Ecological Archives E090-118-D1.,female,423,1977-12-10,31.938887000000367,-109.0819749999964
13,DM,M,42.0,Ecological Archives E090-118-D1.,male,424,1977-12-10,31.937028000000442,-109.0826129999964
2,DM,M,52.0,Ecological Archives E090-118-D1.,male,425,1977-12-10,31.938887000000367,-109.0819749999964
20,DM,F,38.0,Ecological Archives E090-118-D1.,female,426,1977-12-10,31.936334000000446,-109.08019099999639
22,DM,M,45.0,Ecological Archives E090-118-D1.,male,427,1977-12-10,31.93644100000043,-109.07860199999637
2,DM,F,37.0,Ecological Archives E090-118-D1.,female,428,1977-12-10,31.938887000000367,-109.0819749999964
9,DO,F,40.0,Ecological Archives E090-118-D1.,female,429,1977-12-10,31.93785900000038,-109.08090299999638
1,DM,M,38.0,Ecological Archives E090-118-D1.,male,430,1977-12-10,31.938851000000383,-109.08282899999641
9,PF,F,7.0,Ecological Archives E090-118-D1.,female,431,1977-12-10,31.93785900000038,-109.08090299999638
2,OT,,,Ecological Archives E090-118-D1.,,432,1977-12-10,31.938887000000367,-109.0819749999964
2,PF,,,Ecological Archives E090-118-D1.,,433,1977-12-10,31.938887000000367,-109.0819749999964
9,DM,M,44.0,Ecological Archives E090-118-D1.,male,434,1977-12-10,31.93785900000038,-109.08090299999638
13,PF,F,7.0,Ecological Archives E090-118-D1.,female,435,1977-12-10,31.937028000000442,-109.0826129999964
2,,,,Ecological Archives E090-118-D1.,,436,1977-12-10,31.938887000000367,-109.0819749999964
18,DM,F,33.0,Ecological Archives E090-118-D1.,female,437,1977-12-10,31.937126000000415,-109.07863299999636
18,DM,F,38.0,Ecological Archives E090-118-D1.,female,438,1977-12-10,31.937126000000415,-109.07863299999636
2,DM,M,47.0,Ecological Archives E090-118-D1.,male,439,1977-12-10,31.938887000000367,-109.0819749999964
20,DM,F,39.0,Ecological Archives E090-118-D1.,female,440,1977-12-10,31.936334000000446,-109.08019099999639
1,PF,F,7.0,Ecological Archives E090-118-D1.,female,441,1977-12-10,31.938851000000383,-109.08282899999641
2,OL,,,Ecological Archives E090-118-D1.,,442,1977-12-10,31.938887000000367,-109.0819749999964
